112,113,68,75,68,84,120,83,81,35,786,25,25,24,26,32,29,21,22,32,27,23,26,21,21,21,25,29,19,19,23,22,42,42,29,21,31,29,22,33,23,27,20,33,31,25,30,26,29,37,22,40,34,30,30,35,36,24,23,27,26,21,24,25,30,20,20,42,23,25,23,24,26,24,24,22,24,21,22,29,41,27,23,29,23,21,23,24,32,25,24,26,26,25,24,27,26,24,25,31,39,31,22,27,27,22,26,24,26,28,31,23,26,28,22,22,27,28,24,27,22,23,22,22,25,20,31,21,25,29,24,28,32,37,28,21,28,27,29,27,28,29,25,26,26,26,25,29,19,20,26,24,21,24,31,22,24,29,25,39,23,30,30,20,27,29,29,31,25,40,33,30,32,25,27,37,26,26,31,30,30,34,29,25,27,25,29,29,23,31,29,24,25,33,23,34,30,37,27,25,28,24,22,27,31,23,21,23,24,24,36,32,26,28,27,34,26,28,31,29,33,25,23,30,27,24,19,23,35,28,32,24,22,31,25,27,29,30,24,36,24,27,32,36,30,20,33,30,27,27,39,25,30,29,31,24,31,28,33,30,28,29,41,25,38,25,25,36,32,32,24,25,28,32,38,30,33,25,24,30,22,23,21,24,21,21,25,32,22,19,23,27,26,24,25,25,30,28,21,19,17,17,19,17,20,15,18,19,19,18,28
29,26,34,27,27,25,26,28,38,26,25,824,133,29,24,22,26,20,24,29,19,23,23,24,21,24,20,20,35,21,27,23,30,31,26,31,34,31,25,27,34,27,35,28,27,24,24,22,26,32,26,33,23,45,25,34,27,27,28,23,22,22,25,22,20,19,30,29,23,28,33,24,31,30,35,22,31,35,27,25,20,23,31,27,27,27,29,35,27,23,24,34,21,40,25,31,31,30,26,26,36,30,28,27,24,43,29,31,23,31,30,26,26,39,30,22,23,25,24,24,27,23,33,20,24,21,26,22,22,28,25,24,30,29,26,19,24,30,29,26,22,26,23,28,26,28,28,29,26,21,26,22,34,25,28,37,38,20,25,23,39,21,28,26,30,30,34,33,26,48,32,38,46,32,43,37,34,27,39,40,30,32,33,38,31,36,26,29,30,30,29,36,24,30,28,27,29,27,23,29,27,30,28,34,37,33,28,27,27,28,22,40,24,31,30,25,43,31,30,26,25,24,32,25,29,25,26,23,25,25,29,28,25,31,34,24,33,20,24,25,25,22,31,24,20,28,38,26,26,35,30,26,25,32,28,25,26,38,31,28,25,29,38,33,33,35,27,39,28,30,35,26,30,39,29,28,27,30,27,33,26,22,24,22,20,21,25,24,24,28,42,26,32,24,23,22,27,20,27,21,19,26,21,21,21,20,24,22,17,25,16
31,36,39,30,23,35,27,23,36,25,25,133,846,25,24,29,27,42,27,28,23,20,23,21,21,18,20,28,21,26,19,23,31,34,23,34,24,29,34,24,27,26,24,25,27,23,22,28,24,30,21,22,36,29,26,24,36,28,23,21,22,24,17,31,28,28,26,28,29,29,33,26,31,35,32,28,19,30,19,36,21,22,18,29,28,28,25,29,28,29,25,27,24,26,32,29,32,37,31,27,22,43,25,38,28,32,29,28,26,26,25,30,25,33,30,25,19,21,30,21,20,22,28,23,26,31,32,25,26,23,23,20,27,31,25,21,25,37,24,23,26,32,29,26,23,27,39,35,18,25,23,24,21,21,30,27,33,26,31,25,32,22,25,26,29,27,29,32,32,45,36,22,25,41,30,28,39,31,28,30,29,27,34,27,40,32,32,35,32,36,37,27,35,35,32,31,27,28,36,52,23,39,26,28,20,27,27,33,33,26,26,48,22,30,31,28,34,44,31,29,25,35,32,30,25,33,33,38,38,34,28,30,24,26,29,28,37,21,22,31,21,30,27,22,26,23,36,23,27,24,32,24,23,27,26,23,28,26,26,34,28,29,40,34,30,29,28,31,34,31,31,25,34,27,28,29,43,32,20,26,26,29,32,31,21,24,31,29,23,29,36,32,20,28,26,29,21,24,20,20,21,23,20,18,20,24,23,21,19,23,17
23,20,23,30,24,31,33,29,21,28,24,29,25,599,117,44,58,46,34,35,20,27,23,18,22,18,22,19,20,24,25,27,20,21,25,29,24,30,19,23,24,26,21,24,28,23,18,20,21,25,17,29,22,28,39,30,28,21,23,23,24,22,26,21,30,18,32,40,27,21,23,27,27,28,28,19,27,23,18,26,30,23,26,29,28,27,32,26,26,21,27,27,24,27,20,23,31,32,32,26,36,34,27,29,32,31,23,26,23,24,31,24,36,30,39,20,24,24,26,26,19,23,25,24,25,19,24,20,22,22,33,24,36,20,27,19,21,32,26,41,32,31,30,27,26,38,28,33,19,24,25,27,25,25,21,26,31,29,28,25,20,20,29,35,27,28,32,33,37,26,24,32,28,40,25,32,24,29,20,26,28,28,25,28,25,27,21,28,27,28,28,39,25,33,23,46,21,28,27,26,18,27,31,28,29,27,26,25,24,20,27,26,23,24,21,33,27,28,41,22,30,26,27,24,26,29,30,24,23,22,22,27,28,26,24,22,27,24,21,38,22,23,36,27,20,26,34,26,28,32,28,23,28,23,25,25,32,38,32,24,27,39,28,27,42,32,27,26,22,26,33,22,27,32,26,27,31,29,29,28,21,22,22,29,21,21,23,19,27,27,23,21,24,26,29,43,25,19,19,20,26,20,24,19,29,28,19,20,24,19,22
34,24,31,26,28,29,30,24,28,26,26,24,24,117,666,30,40,38,29,37,19,23,21,20,18,20,25,21,23,24,22,28,31,28,27,28,30,25,22,34,20,24,22,25,26,30,42,21,26,27,28,29,33,28,27,28,40,27,26,16,19,28,22,25,27,20,22,32,34,29,33,20,31,40,23,22,20,18,23,27,20,27,24,38,21,27,37,36,25,28,23,27,28,25,24,22,30,28,30,23,32,48,35,27,29,27,34,33,19,25,36,27,23,25,31,25,25,17,28,28,23,25,23,22,21,23,23,22,26,32,21,20,38,29,22,20,22,30,22,24,26,26,25,25,23,27,30,25,16,23,28,22,22,25,36,26,26,30,24,23,34,29,38,26,29,35,48,34,29,32,28,32,32,29,24,27,27,25,20,32,30,30,27,32,28,21,25,29,29,26,29,29,30,34,27,25,24,26,24,41,30,25,28,28,26,30,22,32,33,27,30,26,25,24,27,40,26,27,32,27,28,22,30,26,27,40,29,25,24,25,27,24,32,28,32,24,28,24,26,34,27,21,34,28,23,23,29,27,24,29,40,21,36,26,26,34,34,27,35,28,28,37,46,35,37,29,21,37,26,34,41,23,29,28,30,26,26,27,33,28,24,22,19,43,19,26,25,24,21,23,26,25,28,28,21,26,27,35,23,21,22,32,21,22,19,23,20,20,17,21,20
31,31,35,31,30,27,25,29,23,24,32,22,29,44,30,434,56,48,49,26,20,24,19,18,23,15,20,21,30,18,20,20,20,37,20,39,29,25,20,27,23,35,23,32,25,25,18,23,26,21,19,22,47,20,25,28,21,25,26,17,18,21,24,25,25,30,25,24,22,17,26,31,33,24,20,18,26,25,31,21,27,21,20,27,25,27,19,22,20,23,24,28,22,38,25,31,28,29,23,26,20,29,24,22,21,26,20,26,21,20,23,26,25,24,32,21,29,17,22,24,23,19,23,22,18,21,17,25,24,21,21,30,22,27,23,21,19,20,19,25,27,18,27,29,15,27,30,26,22,16,23,20,28,22,35,28,21,25,22,19,28,23,26,21,28,29,33,38,26,28,37,21,23,37,25,35,27,24,22,28,22,39,27,27,23,28,22,23,25,35,30,26,26,25,24,35,30,29,27,30,27,27,24,25,32,23,19,26,26,26,22,27,32,24,23,45,30,29,28,25,21,26,28,37,23,26,27,26,26,24,29,27,25,29,31,35,20,34,29,21,30,32,21,20,21,21,25,24,23,26,27,24,21,21,26,21,30,30,36,29,24,20,28,31,26,30,26,39,32,26,32,28,29,31,30,33,27,26,27,23,23,19,19,26,21,32,26,28,19,23,31,19,26,19,32,29,37,16,20,18,27,23,27,14,26,18,18,18,17,17,24
31,25,29,27,24,28,29,33,26,25,29,26,27,58,40,56,819,48,48,28,22,22,33,25,22,19,20,22,21,18,30,24,30,32,38,31,26,18,34,32,24,21,28,28,45,31,28,26,26,31,21,28,26,34,25,27,24,28,25,29,39,26,30,26,35,25,27,33,34,24,33,22,25,36,21,24,26,23,24,37,21,27,36,26,37,33,23,31,20,25,34,31,32,31,29,31,28,24,29,24,23,31,35,36,27,27,26,27,26,32,27,39,35,36,31,21,24,20,25,21,30,21,23,23,29,21,19,24,24,29,23,22,27,29,25,27,26,23,21,34,27,35,32,24,29,25,26,25,18,26,27,32,25,22,29,33,25,41,32,33,28,29,33,28,38,39,31,26,40,28,29,29,30,33,31,35,32,35,25,28,25,34,29,30,34,31,33,31,34,28,32,29,42,27,30,30,39,33,23,28,27,30,22,30,30,33,23,41,26,31,28,32,33,32,24,25,33,30,39,28,27,31,21,28,30,38,21,25,40,33,28,24,27,28,31,34,30,23,26,32,22,30,26,29,25,31,30,25,23,31,33,22,34,23,25,22,34,40,24,36,28,43,38,24,40,33,34,34,29,31,26,24,37,34,32,29,27,25,28,23,23,25,52,26,23,22,26,20,33,31,23,20,22,28,23,25,21,22,20,17,26,21,15,24,29,19,25,23,17,22,20
30,29,51,28,27,22,31,26,26,25,21,20,42,46,38,48,48,412,69,38,17,22,24,19,17,24,29,28,25,20,25,22,36,21,21,35,28,20,26,40,27,27,21,20,22,24,33,33,41,32,22,26,28,26,25,22,20,17,23,33,24,17,17,22,25,18,21,27,28,20,22,25,28,36,20,21,17,26,27,22,24,19,15,26,24,28,20,24,23,26,24,36,25,22,31,24,27,28,21,28,18,37,24,24,28,22,18,23,21,23,26,24,32,32,22,14,19,23,22,39,18,17,25,30,24,23,20,20,35,34,27,38,22,24,19,21,19,21,29,26,25,33,23,26,20,29,25,29,19,23,27,19,21,25,25,37,22,25,28,26,35,23,21,20,25,30,32,31,30,24,35,27,25,29,30,25,32,22,31,24,26,27,28,41,22,26,33,21,30,48,26,29,32,29,31,25,23,26,27,28,21,30,33,29,23,28,29,25,24,23,17,26,25,35,25,32,32,34,28,24,20,27,24,26,35,26,31,26,29,25,25,33,28,22,24,27,28,26,30,25,22,21,31,37,33,30,30,27,23,20,28,27,33,26,22,27,25,24,23,21,28,38,31,25,29,26,28,31,33,27,32,19,40,30,35,31,30,35,27,20,22,18,30,28,30,23,21,21,24,37,28,27,21,17,23,28,19,17,18,22,23,20,19,19,27,19,21,20,13,19,21
29,33,30,27,29,25,23,27,20,20,22,24,27,34,29,49,48,69,413,24,19,24,17,19,16,18,27,25,24,24,20,19,22,25,18,32,22,25,21,23,40,27,24,19,20,24,26,41,25,42,20,23,31,26,33,23,25,26,27,22,23,20,17,28,26,29,21,35,19,19,27,20,21,27,20,23,25,23,24,20,30,23,21,31,23,26,23,27,21,22,22,29,21,27,26,19,34,32,30,20,29,26,25,21,29,26,32,30,19,19,37,19,20,28,23,24,16,19,21,18,20,25,19,16,26,22,20,18,21,21,25,20,25,23,31,33,18,20,17,21,25,21,26,25,21,33,23,31,19,19,32,17,21,30,30,21,20,22,27,26,27,22,24,22,28,29,28,29,29,33,29,30,24,28,28,28,23,32,21,26,19,28,27,36,31,21,29,32,24,27,34,26,29,25,44,28,32,22,22,35,22,26,19,24,25,30,16,19,22,24,22,44,39,22,28,21,28,20,20,20,24,31,27,31,27,20,27,23,26,28,25,27,27,30,32,25,28,53,20,20,27,27,23,29,19,28,24,18,28,22,19,21,25,17,33,21,27,23,26,21,26,34,29,27,30,33,22,31,27,31,34,20,25,26,34,25,28,32,23,23,21,25,24,29,20,23,32,25,27,23,19,20,16,23,28,18,19,23,18,20,18,19,21,17,26,19,19,18,17,24,19
31,30,21,26,26,21,22,42,20,25,32,29,28,35,37,26,28,38,24,510,23,31,27,25,19,16,24,20,20,18,18,31,37,32,26,34,25,22,20,29,31,23,21,22,33,26,30,24,25,24,25,35,23,23,29,25,35,24,31,20,27,21,23,28,23,21,27,32,36,19,20,20,20,18,20,29,20,26,20,31,20,27,23,22,31,23,24,23,25,28,31,25,22,34,21,22,26,25,21,24,23,22,30,24,26,29,31,25,27,20,28,27,22,39,26,19,22,24,28,21,19,19,20,20,23,24,23,21,22,25,21,24,27,28,21,20,24,25,29,22,25,16,20,24,25,26,22,22,18,28,24,20,29,25,23,31,30,26,25,22,25,30,30,18,25,31,34,28,29,28,27,27,28,25,37,31,42,26,20,21,24,24,31,31,34,29,25,36,28,29,40,25,25,26,31,31,26,28,30,28,24,25,24,27,21,32,31,41,27,24,26,22,20,29,25,22,27,38,26,22,31,20,26,30,23,23,23,32,24,29,29,37,25,29,29,28,29,34,29,21,23,20,32,31,25,22,26,25,22,29,31,26,21,29,25,23,30,31,27,23,22,22,30,24,25,25,20,27,24,31,25,26,29,28,28,24,25,38,24,23,23,24,23,30,18,18,28,22,22,25,28,24,22,28,30,19,23,18,24,18,20,23,21,17,21,25,21,17,15,23,24
17,17,26,20,24,23,26,17,33,20,27,19,23,20,19,20,22,17,19,23,271,44,63,62,29,20,23,19,19,19,17,19,34,24,23,17,28,29,21,24,20,23,17,26,33,24,29,22,20,17,31,32,18,26,24,23,22,25,18,28,34,20,18,20,22,23,21,23,21,19,17,21,19,19,15,21,14,18,25,17,24,26,24,23,21,23,19,19,18,19,21,21,19,27,17,23,24,28,25,23,24,22,23,19,20,20,19,25,34,22,19,16,23,27,24,18,16,15,20,20,18,18,17,19,24,16,17,18,20,25,27,23,19,21,24,18,19,23,23,23,24,19,26,22,17,19,19,23,13,20,18,26,17,21,25,16,27,24,22,23,25,22,21,19,22,28,38,27,25,24,25,31,36,24,38,22,19,24,20,31,30,32,26,23,29,19,21,27,26,26,19,20,26,25,18,14,21,19,27,27,20,19,24,26,17,15,26,18,24,18,23,19,32,18,22,16,20,20,18,29,25,19,22,19,20,24,21,20,27,24,24,20,28,31,19,27,21,18,23,23,17,22,27,26,18,21,33,21,27,22,30,24,22,26,25,20,25,20,25,22,26,22,24,19,18,20,23,21,25,24,27,19,21,25,38,30,23,26,16,21,21,21,19,20,19,18,14,25,22,19,20,18,21,15,21,25,23,21,17,16,19,32,15,16,17,12,18,13,29,13,16
21,19,26,25,20,31,19,25,23,26,23,23,20,27,23,24,22,22,24,31,44,523,48,40,19,25,21,36,27,16,23,20,28,18,32,23,31,26,25,28,23,29,23,27,33,24,23,24,30,24,15,27,28,28,31,32,23,26,41,22,37,23,20,25,32,24,29,26,19,25,36,26,24,19,35,25,21,22,29,18,26,24,21,24,22,25,21,22,23,26,25,24,22,25,26,25,27,35,27,22,22,24,41,26,29,26,22,27,21,31,23,27,23,25,26,18,21,22,22,23,24,24,20,24,26,17,20,25,19,32,24,23,24,26,26,28,20,25,30,23,22,24,25,24,18,23,22,27,14,29,24,27,23,19,24,29,23,32,26,31,33,23,29,25,28,29,28,31,27,25,28,26,23,25,25,36,41,32,25,21,30,27,26,23,31,29,21,26,22,29,26,29,20,24,25,22,33,35,23,29,19,26,22,22,20,21,24,21,22,23,32,31,23,27,21,24,25,35,29,31,20,19,24,20,25,21,19,25,24,28,35,25,25,25,25,25,21,18,24,18,17,21,24,18,24,21,27,26,24,24,22,22,22,35,24,24,24,24,24,24,23,28,28,25,29,28,23,30,29,25,31,25,27,36,25,27,24,25,22,24,21,21,21,36,17,18,29,18,21,25,19,19,25,25,20,23,27,24,17,19,17,21,20,22,20,17,27,17,20,15,20
